Day,Hour,Irradiance,Month,omega,delta,alpha_s,gamma_s,theta_i,IncidentFlux,ZoneFluxes_Zone1,ZoneFluxes_Zone2,ZoneFluxes_Zone3,ZoneFluxes_Zone4,ZoneFluxes_Zone5
2,3,0,1,-135,-22.9305436083077,-47.8902802619662,-76.2118889134499,124.233328298771,0,0,0,0,0,0
2,4,0,1,-120,-22.9305436083077,-37.0471759690981,-87.8737564563607,120.460905840238,0,0,0,0,0,0
2,5,0,1,-105,-22.9305436083077,-26.1134298260677,-82.1904085587629,108.67351776926,0,0,0,0,0,0
2,6,78.7111214918297,1,-90,-22.9305436083077,-15.4237595412737,-72.8208425565449,95.0464288349034,0,0,0,0,0,0
2,7,152.84783870584,1,-75,-22.9305436083077,-5.26498897765565,-63.2992398560648,81.7061943499863,22.5527080005046,23.006928950388073,22.097150889761913,22.561668535347916,20.266389295428603,18.037932762114494
2,8,218.101595113555,1,-60,-22.9305436083077,4.04618803877258,-53.0903164880918,68.8607072773859,78.07060495411838,79.67159652955952,76.48700716617694,78.13511623872942,70.19797033566486,62.31231084589232
2,9,270.680079580312,1,-45,-22.9305436083077,12.1194410291857,-41.7648586408964,56.8760197508485,148.876754274922,151.69904053762312,145.76453836161255,148.80317315041555,133.85615169838113,119.27028333132802
2,10,307.527621703918,1,-30,-22.9305436083077,18.4760245723539,-29.0461595447575,46.446297526663,187.18515385576865,191.0408895969032,183.5192968381973,187.16736638577302,168.3360661133739,149.52170421755318
2,11,326.502776271515,1,-15,-22.9305436083077,22.5906143026682,-14.9618364163075,38.861520020254,236.57906722979106,241.22444622304397,231.79324161665602,236.6794321293465,212.8637246761549,189.1842766504889
2,12,326.502776271515,1,0,-22.9305436083077,24.0213563916924,0,35.9786436083076,261.56604362383695,266.8194663401311,256.2764591056212,261.5527182274528,235.1195755550749,209.4913951999192
2,13,307.527621703918,1,15,-22.9305436083077,22.5906143026682,14.9618364163075,38.861520020254,240.28950234873008,245.20653230437046,235.56497071055495,240.39235089416616,216.00333629971138,192.59878455527723
2,14,270.680079580312,1,30,-22.9305436083077,18.4760245723539,29.0461595447575,46.446297526663,187.36567342737067,190.95544232075,183.57123652386574,187.46070870596324,168.84757221771758,149.60090870730778
2,15,218.101595113555,1,45,-22.9305436083077,12.1194410291857,41.7648586408964,56.8760197508485,121.13714636376423,123.58721614568762,118.6978761395711,121.21460822597504,109.23823592956394,97.280817912783
2,16,152.84783870584,1,60,-22.9305436083077,4.04618803877258,53.0903164880918,68.8607072773859,55.49504491326593,56.618413537180295,54.3765596215242,55.44409865561963,49.98549587347501,44.50393825673121
2,17,78.7111214918298,1,75,-22.9305436083077,-5.26498897765565,63.2992398560648,81.7061943499863,10.385027066812194,10.596688373550698,10.18772418287757,10.381859615685777,9.357986897430768,8.31458217500672
2,18,4.0278735317736304e-14,1,90,-22.9305436083077,-15.4237595412737,72.8208425565449,95.0464288349034,0,0,0,0,0,0
2,19,0,1,105,-22.9305436083077,-26.1134298260677,82.1904085587629,108.67351776926,0,0,0,0,0,0
2,20,0,1,120,-22.9305436083077,-37.0471759690981,87.8737564563607,120.460905840238,0,0,0,0,0,0
2,21,0,1,135,-22.9305436083077,-47.8902802619662,76.2118889134499,124.233328298771,0,0,0,0,0,0
2,22,0,1,150,-22.9305436083077,-58.0835113885423,60.57645504223,127.24600950096401,0,0,0,0,0,0
2,23,0,1,165,-22.9305436083077,-66.3561210854394,36.4666863022149,129.202613191451,0,0,0,0,0,0
3,0,0,1,-180,-22.8426556737933,-69.7945556737933,-1.87222235840785e-14,129.794555673793,0,0,0,0,0,0
3,1,0,1,-165,-22.8426556737933,-66.2785867940834,-36.3636537931579,129.115142468957,0,0,0,0,0,0
3,2,0,1,-150,-22.8426556737933,-58.019940831418,-60.4617655037615,127.159606248625,0,0,0,0,0,0
3,3,0,1,-135,-22.8426556737933,-47.8342253402869,-76.1109946793223,124.148214122805,0,0,0,0,0,0
3,4,0,1,-120,-22.8426556737933,-36.9935936200759,-87.7865029377987,120.376870047401,0,0,0,0,0,0
3,5,0,1,-105,-22.8426556737933,-26.0590886629695,-82.2673178740593,108.663318995289,0,0,0,0,0,0
3,6,77.009116731901,1,-90,-22.8426556737933,-15.366432054525,-72.8899390487183,95.0280776561553,0,0,0,0,0,0
3,7,149.542743516094,1,-75,-22.8426556737933,-5.20299514744783,-63.3617988079741,81.6790106937035,21.556341130421373,21.97037071432011,21.13408122507978,21.545234775694393,19.457488621257355,17.14862212928666
3,8,213.385489612887,1,-60,-22.8426556737933,4.11411986127024,-53.1462215812523,68.8232532125108,75.00920278456658,76.51874673349573,73.42933300619757,75.03454747778318,67.477335843149,59.92110221122511
3,9,264.827046678076,1,-45,-22.8426556737933,12.1940468902364,-41.8123813520982,56.8260641177903,147.81370051496728,150.89598041273288,144.83418170216686,147.9114645054859,133.1544625310223,118.46372492114386
3,10,300.877818397482,1,-30,-22.8426556737933,18.5571253765279,-29.0818751076978,46.3812490027103,200.32656297762097,204.5105029839709,196.06298025610775,200.1139426023589,180.24942386250484,160.00658476694719
3,11,319.442664957998,1,-15,-22.8426556737933,22.6766371022414,-14.9813494128171,38.7810540734494,239.46808822216232,244.180142120502,234.48235019484505,239.34695314772864,215.15358169454865,191.26930811087848
3,12,319.442664957998,1,0,-22.8426556737933,24.1092443262067,0,35.8907556737933,256.63200538522597,261.714338940061,251.68132936128504,256.9645445824666,231.3213022285542,205.4209958060965
3,13,300.877818397482,1,15,-22.8426556737933,22.6766371022414,14.9813494128171,38.7810540734494,233.17536194137048,237.5905936014345,228.54545094936572,233.36248349075493,210.3771895163414,185.73457408085622
3,14,264.827046678076,1,30,-22.8426556737933,18.5571253765279,29.0818751076978,46.3812490027103,178.53070656468077,182.0149265711473,174.9498730579678,178.5625553836028,160.41894046366224,142.45016205927922
3,15,213.385489612887,1,45,-22.8426556737933,12.1940468902364,41.8123813520982,56.8260641177903,118.29793744216366,120.67393394861453,115.91256814231755,118.13562772947158,106.28200097217399,94.75718883372308
3,16,149.542743516094,1,60,-22.8426556737933,4.11411986127024,53.1462215812523,68.8232532125108,50.97690433788166,52.01269710649837,49.981177461834136,51.016315352931066,45.90356477703568,40.90070175834931
3,17,77.0091167319011,1,75,-22.8426556737933,-5.20299514744783,63.3617988079741,81.6790106937035,10.381509628689479,10.592169926212172,10.20185582827883,10.379001926500507,9.324146904831807,8.291812424413099
3,18,3.94077707331215e-14,1,90,-22.8426556737933,-15.366432054525,72.8899390487183,95.0280776561553,0,0,0,0,0,0
3,19,0,1,105,-22.8426556737933,-26.0590886629695,82.2673178740593,108.663318995289,0,0,0,0,0,0
3,20,0,1,120,-22.8426556737933,-36.9935936200759,87.7865029377987,120.376870047401,0,0,0,0,0,0
3,21,0,1,135,-22.8426556737933,-47.8342253402869,76.1109946793223,124.148214122805,0,0,0,0,0,0
3,22,0,1,150,-22.8426556737933,-58.019940831418,60.4617655037615,127.159606248625,0,0,0,0,0,0
3,23,0,1,165,-22.8426556737933,-66.2785867940834,36.3636537931579,129.115142468957,0,0,0,0,0,0
4,0,0,1,-180,-22.7479989674178,-69.6998989674178,-1.8651528083424402e-14,129.699898967418,0,0,0,0,0,0
4,1,0,1,-165,-22.7479989674178,-66.195005290269,-36.2533938997147,129.020933946878,0,0,0,0,0,0
4,2,0,1,-150,-22.7479989674178,-57.951359399472,-60.3386984461156,127.066544744849,0,0,0,0,0,0
4,3,0,1,-135,-22.7479989674178,-47.7737546458477,-76.0025737056178,124.056538451979,0,0,0,0,0,0
4,4,0,1,-120,-22.7479989674178,-36.9358132564161,-87.6926670020645,120.286354588425,0,0,0,0,0,0
4,5,0,1,-105,-22.7479989674178,-26.0005168414746,-82.350070651964,108.652284511475,0,0,0,0,0,0
4,6,75.3144311270698,1,-90,-22.7479989674178,-15.3046656387648,-72.9643145793698,95.0083004573771,0,0,0,0,0,0
4,7,146.251861273853,1,-75,-22.7479989674178,-5.1362199079917,-63.4291620132027,81.649753409977,21.500972284580705,21.929888914757885,21.13066326673102,21.477220822067725,19.34711854899316,17.222663654821705
4,8,208.689664847285,1,-60,-22.7479989674178,4.18727914840125,-53.2064429279844,68.7829624102796,75.66796355621763,77.32231579163142,74.21138403744796,75.71092345006413,68.20954486608987,60.137891553607695
4,9,258.999183655861,1,-45,-22.7479989674178,12.2743894829287,-41.8635939949706,56.7723278754717,144.03781913842172,147.0796639292322,141.0280383859514,143.8543293841021,128.86297138094378,115.70893563777526
4,10,294.256611334085,1,-30,-22.7479989674178,18.644464714268,-29.120379324809,46.3112557600559,191.64569038538392,195.3800106142359,187.24001467210974,191.91442161279681,172.7522061469141,153.55106741634873
4,11,312.412914340835,1,-15,-22.7479989674178,22.7692823807895,-15.002392624471801,38.6944213827424,255.07116091336633,260.03301957599916,250.26698457335291,254.9556332486428,229.32300736634016,203.40191637461018
4,12,312.412914340835,1,0,-22.7479989674178,24.2039010325822,0,35.7960989674179,268.86056055370864,273.770129628644,263.6091000651936,268.5782897389226,242.53239098542448,215.32646637058957
4,13,294.256611334085,1,15,-22.7479989674178,22.7692823807895,15.002392624471801,38.6944213827424,233.82984037942705,238.6171759440659,229.45416623069988,233.95609650401622,209.7690221394723,187.33465746081686
4,14,258.999183655861,1,30,-22.7479989674178,18.644464714268,29.120379324809,46.3112557600559,179.48332030934537,183.07395944198842,175.8813961809618,179.39555931960152,161.26653032148627,143.1801275300485
4,15,208.689664847285,1,45,-22.7479989674178,12.2743894829287,41.8635939949706,56.7723278754717,122.58925277517632,125.20728981935045,120.27377001315524,122.63784329507341,110.00707749445529,97.64860688007985
4,16,146.251861273853,1,60,-22.7479989674178,4.18727914840125,53.2064429279844,68.7829624102796,52.8946209114165,53.99104500506249,51.88118880079537,52.882754304882724,47.59062921028954,42.30977309019751
4,17,75.3144311270699,1,75,-22.7479989674178,-5.1362199079917,63.4291620132027,81.649753409977,11.320470546286874,11.564561479348313,11.090826995484807,11.298395423537734,10.154999922086864,9.033510932067204
4,18,3.85405515698059e-14,1,90,-22.7479989674178,-15.3046656387648,72.9643145793698,95.0083004573771,0,0,0,0,0,0
4,19,0,1,105,-22.7479989674178,-26.0005168414746,82.350070651964,108.652284511475,0,0,0,0,0,0
4,20,0,1,120,-22.7479989674178,-36.9358132564161,87.6926670020645,120.286354588425,0,0,0,0,0,0
4,21,0,1,135,-22.7479989674178,-47.7737546458477,76.0025737056178,124.056538451979,0,0,0,0,0,0
4,22,0,1,150,-22.7479989674178,-57.951359399472,60.3386984461156,127.066544744849,0,0,0,0,0,0
4,23,0,1,165,-22.7479989674178,-66.195005290269,36.2533938997147,129.020933946878,0,0,0,0,0,0
5,0,0,1,-180,-22.6466015380063,-69.5985015380063,-1.8576495368276e-14,129.598501538006,0,0,0,0,0,0
5,1,0,1,-165,-22.6466015380063,-66.1053854236667,-36.1360886011694,128.920015291801,0,0,0,0,0,0
5,2,0,1,-150,-22.6466015380063,-57.8777627564135,-60.2073889477478,126.966851742482,0,0,0,0,0,0
5,3,0,1,-135,-22.6466015380063,-47.7088647010661,-75.886711452991,123.958327083701,0,0,0,0,0,0
5,4,0,1,-120,-22.6466015380063,-36.8738364630871,-87.5923066086796,120.189384651874,0,0,0,0,0,0
5,5,0,1,-105,-22.6466015380063,-25.9377217994693,-82.4386249153245,108.640406478269,0,0,0,0,0,0
5,6,73.627566849255,1,-90,-22.6466015380063,-15.2384734450408,-73.0439378916904,94.9871003411371,0,0,0,0,0,0
5,7,142.976167138548,1,-75,-22.6466015380063,-5.06468161934651,-63.5013066570433,81.6184356819183,20.157112567002446,20.589981955722823,19.722141306031567,20.155921722686173,18.206271167567245,16.094903016099227
5,8,204.01551229097,1,-60,-22.6466015380063,4.26564316109919,-53.2709652726769,68.7398575711899,68.4026065702885,69.83489405169708,66.95216541423277,68.30285684869699,61.32936653406199,54.53829102687831
5,9,253.198217435255,1,-45,-22.6466015380063,12.3604429002738,-41.9184882883236,56.7148420219786,137.74946481102174,140.46452431504758,134.93850204649388,137.55949229246093,124.53102257511493,110.23576267621142
5,10,287.665962520276,1,-30,-22.6466015380063,18.7380149827197,-29.1616694814259,46.236353339524,215.4316646548963,219.76407641649567,212.11552133893142,215.96268515379492,193.9138645935077,171.90676270067274
5,11,305.415607486848,1,-15,-22.6466015380063,22.8685220797177,-15.024966084569,38.6016546128352,235.8209499268704,239.8897745456777,231.0759010316812,236.13130545844732,210.96167780201017,187.89750644369192
5,12,305.415607486848,1,0,-22.6466015380063,24.3052984619937,0,35.6947015380064,240.6362959167118,245.30781520526128,235.08553566928526,240.1628907851342,215.91727999210792,192.92020429509776
5,13,287.665962520276,1,15,-22.6466015380063,22.8685220797177,15.024966084569,38.6016546128352,231.39704726045426,236.51558517249373,226.49311348213666,231.1398405276389,208.08563297024318,183.6298355726508
5,14,253.198217435255,1,30,-22.6466015380063,18.7380149827197,29.1616694814259,46.236353339524,172.90064491974812,176.23517563318296,169.65984748514722,173.15955145382966,154.8349057827017,138.27810617361058
5,15,204.01551229097,1,45,-22.6466015380063,12.3604429002738,41.9184882883236,56.7148420219786,123.84398374405089,126.31358375279007,121.45828470316374,123.89529064929802,111.55527339378328,99.1206287603341
5,16,142.976167138548,1,60,-22.6466015380063,4.26564316109919,53.2709652726769,68.7398575711899,51.1656691025402,52.1788819483943,50.09626012168943,51.19214048923051,45.89861663778048,40.58555117860376
5,17,73.6275668492551,1,75,-22.6466015380063,-5.06468161934651,63.5013066570433,81.6184356819183,9.057039244944471,9.256428829432977,8.873284928120455,9.06683354043412,8.113582783591717,7.23569372581368
5,18,3.76773348035437e-14,1,90,-22.6466015380063,-15.2384734450408,73.0439378916904,94.9871003411371,0,0,0,0,0,0
5,19,0,1,105,-22.6466015380063,-25.9377217994693,82.4386249153245,108.640406478269,0,0,0,0,0,0
5,20,0,1,120,-22.6466015380063,-36.8738364630871,87.5923066086796,120.189384651874,0,0,0,0,0,0
5,21,0,1,135,-22.6466015380063,-47.7088647010661,75.886711452991,123.958327083701,0,0,0,0,0,0
5,22,0,1,150,-22.6466015380063,-57.8777627564135,60.2073889477478,126.966851742482,0,0,0,0,0,0
5,23,0,1,165,-22.6466015380063,-66.1053854236667,36.1360886011694,128.920015291801,0,0,0,0,0,0
6,0,0,1,-180,-22.5384934318055,-69.4903934318054,-1.84972793617932e-14,129.490393431805,0,0,0,0,0,0
6,1,0,1,-165,-22.5384934318055,-66.009737088179,-36.0119292096076,128.812416144868,0,0,0,0,0,0
6,2,0,1,-150,-22.5384934318055,-57.799146710010596,-60.0679802099323,126.860555913581,0,0,0,0,0,0
6,3,0,1,-135,-22.5384934318055,-47.6395520914282,-75.7634988596489,123.853607675312,0,0,0,0,0,0
6,4,0,1,-120,-22.5384934318055,-36.8076651391801,-87.4854835253263,120.085987246907,0,0,0,0,0,0
6,5,0,1,-105,-22.5384934318055,-25.8707116326198,-82.5329358971069,108.627676582288,0,0,0,0,0,0
6,6,71.9490237527478,1,-90,-22.5384934318055,-15.1678696397629,-73.1287756372549,94.9644806690598,0,0,0,0,0,0
6,7,139.716631769046,1,-75,-22.5384934318055,-4.98839999525499,-63.5782083919741,81.585071634478,21.959873098516393,22.38915033604627,21.59321151294211,21.93085660239615,19.841403856662737,17.512736822987918
6,8,199.364416996221,1,-60,-22.5384934318055,4.3491875147355,-53.3397723371438,68.6939629986204,78.14518333215686,79.90430906335777,76.71124447819194,78.06961758381775,70.31390968297909,62.59231711816598
6,9,247.425866967745,1,-45,-22.5384934318055,12.4521793750631,-41.9770554100189,56.6536397618844,127.12923321162842,129.43310161169535,124.4136434997695,126.99655838605463,114.74045193470363,102.21214431859681
6,10,281.107824907538,1,-30,-22.5384934318055,18.8377466047039,-29.205742711823,46.1565798535624,198.89631401101576,202.6391882166016,194.75327573050532,198.9922855341867,178.74278267311482,159.5348286332452
6,11,298.45281784907303,1,-15,-22.5384934318055,22.9743261394356,-15.0490698582063,38.5027888012443,230.90789208250425,235.61136100915667,226.0531762934375,230.74422356362092,208.1892683413368,185.08633115745627
6,12,298.45281784907303,1,0,-22.5384934318055,24.4134065681945,0,35.5865934318055,253.2245100545157,258.2340171997956,248.93340816351656,252.72868719731002,227.2007943041467,201.2435399715754
6,13,281.107824907538,1,15,-22.5384934318055,22.9743261394356,15.0490698582063,38.5027888012443,230.64070583590788,234.69364173427792,226.24583800897832,230.51206009775967,207.57865898183937,183.89684327861522
6,14,247.425866967745,1,30,-22.5384934318055,18.8377466047039,29.205742711823,46.1565798535624,167.48924575235864,171.07954074957564,164.33556409151208,167.21751486001054,150.88520972411723,134.4927329477157
6,15,199.364416996221,1,45,-22.5384934318055,12.4521793750631,41.9770554100189,56.6536397618844,109.9943668823724,111.89230379085784,108.04693851825662,110.20209135455495,98.83033233073311,88.34795892756571
6,16,139.716631769046,1,60,-22.5384934318055,4.3491875147355,53.3397723371438,68.6939629986204,53.28601250757303,54.49515919563186,52.10198783845227,53.2561640412414,48.12299462286889,42.18938259258536
6,17,71.9490237527479,1,75,-22.5384934318055,-4.98839999525499,63.5782083919741,81.585071634478,10.75674181036498,11.002509382323998,10.563637751195007,10.76605314160144,9.740721308377033,8.622126786591929
6,18,3.6818376224092604e-14,1,90,-22.5384934318055,-15.1678696397629,73.1287756372549,94.9644806690598,0,0,0,0,0,0
6,19,0,1,105,-22.5384934318055,-25.8707116326198,82.5329358971069,108.627676582288,0,0,0,0,0,0
6,20,0,1,120,-22.5384934318055,-36.8076651391801,87.4854835253263,120.085987246907,0,0,0,0,0,0
6,21,0,1,135,-22.5384934318055,-47.6395520914282,75.7634988596489,123.853607675312,0,0,0,0,0,0
6,22,0,1,150,-22.5384934318055,-57.799146710010596,60.0679802099323,126.860555913581,0,0,0,0,0,0
6,23,0,1,165,-22.5384934318055,-66.009737088179,36.0119292096076,128.812416144868,0,0,0,0,0,0
7,0,0,1,-180,-22.4237066835802,-69.3756066835802,-1.8414039632390202e-14,129.37560668358,0,0,0,0,0,0
7,1,0,1,-165,-22.4237066835802,-65.9080712943357,-35.8811156435482,128.698168113833,0,0,0,0,0,0
7,2,0,1,-150,-22.4237066835802,-57.7155073003027,-59.9206232180467,126.74768784362401,0,0,0,0,0,0
7,3,0,1,-135,-22.4237066835802,-47.5658135276087,-75.6330321910162,123.742409740312,0,0,0,0,0,0
7,4,0,1,-120,-22.4237066835802,-36.7373015372892,-87.3722632447487,119.976191200499,0,0,0,0,0,0
7,5,0,1,-105,-22.4237066835802,-25.7994951174632,-82.6329560938753,108.614086056124,0,0,0,0,0,0
7,6,70.2792992260934,1,-90,-22.4237066835802,-15.0928694161685,-73.2187924127549,94.940445068499,0,0,0,0,0,0
7,7,136.474221036025,1,-75,-22.4237066835802,-4.90739610643229,-63.6598413630615,81.5496763306017,19.465291586918703,19.86326635595987,19.0961810481539,19.47877539410384,17.500902047723578,15.585431752839398
7,8,194.737757182952,1,-60,-22.4237066835802,4.43788618119628,-53.4128468379323,68.6453045883952,76.01098729684651,77.43039056965407,74.8036263790632,76.03852450826938,69.1210922745243,61.20173586468732
7,9,241.683842725353,1,-45,-22.4237066835802,12.5495692850907,-42.0392860090927,56.5887564957346,141.7406379053782,144.75818389980992,138.8584886758975,141.6265018611977,127.39781047633168,113.5617639466152
7,10,274.58414181358,1,-30,-22.4237066835802,18.9436280357568,-29.2525960084382,46.0719759832414,196.08157055605085,199.86422460299838,191.75850170181133,196.0925712453285,176.43698561309895,157.07655168382354
7,11,291.526608652347,1,-15,-22.4237066835802,23.0866625076813,-15.0747040482196,38.3978613580234,219.51644662100693,222.8157728740008,215.1479436686183,219.71331260825266,197.6892880946424,175.7075286048522
7,12,291.526608652347,1,0,-22.4237066835802,24.5281933164198,0,35.4718066835802,238.34773356461193,243.30896252291387,234.71251140361943,238.32573717110805,215.4466119731548,189.25986928084953
7,13,274.58414181358,1,15,-22.4237066835802,23.0866625076813,15.0747040482196,38.3978613580234,220.9655544591976,226.21459549511616,216.1132419918009,220.1107933638318,197.99510245212167,175.97122358649128
7,14,241.683842725353,1,30,-22.4237066835802,18.9436280357568,29.2525960084382,46.0719759832414,186.2128849580561,189.84846719096663,181.67964547183854,186.22587633400488,168.2026056223269,149.81185316870537
7,15,194.737757182952,1,45,-22.4237066835802,12.5495692850907,42.0392860090927,56.5887564957346,112.774650942165,115.07948747117224,110.24562948530601,112.64584988235373,100.85053626712775,90.42075574480087
7,16,136.474221036025,1,60,-22.4237066835802,4.43788618119628,53.4128468379323,68.6453045883952,49.395919668940266,50.38715281903405,48.29320757787594,49.46950482512967,44.49266617196478,39.563598844178216
7,17,70.2792992260935,1,75,-22.4237066835802,-4.90739610643229,63.6598413630615,81.5496763306017,9.89302605385511,10.097750131638584,9.701667973835102,9.883943717448615,8.880142916597006,7.899728496623608
7,18,3.59639303594174e-14,1,90,-22.4237066835802,-15.0928694161685,73.2187924127549,94.940445068499,0,0,0,0,0,0
7,19,0,1,105,-22.4237066835802,-25.7994951174632,82.6329560938753,108.614086056124,0,0,0,0,0,0
7,20,0,1,120,-22.4237066835802,-36.7373015372892,87.3722632447487,119.976191200499,0,0,0,0,0,0
7,21,0,1,135,-22.4237066835802,-47.5658135276087,75.6330321910162,123.742409740312,0,0,0,0,0,0
7,22,0,1,150,-22.4237066835802,-57.7155073003027,59.9206232180467,126.74768784362401,0,0,0,0,0,0
7,23,0,1,165,-22.4237066835802,-65.9080712943357,35.8811156435482,128.698168113833,0,0,0,0,0,0
8,0,0,1,-180,-22.3022753071214,-69.2541753071213,-1.8326940632363802e-14,129.254175307121,0,0,0,0,0,0
8,1,0,1,-165,-22.3022753071214,-65.8004002429309,-35.7438556819731,128.577304764561,0,0,0,0,0,0
8,2,0,1,-150,-22.3022753071214,-57.6268408910605,-59.7654763864164,126.628280025272,0,0,0,0,0,0
8,3,0,1,-135,-22.3022753071214,-47.4876459103643,-75.4954128809356,123.624764644214,0,0,0,0,0,0
8,4,0,1,-120,-22.3022753071214,-36.662748304746,-87.2527148968885,119.860027154339,0,0,0,0,0,0
8,5,0,1,-105,-22.3022753071214,-25.7240817355713,-82.7386353222637,108.59962569934,0,0,0,0,0,0
8,6,68.6188880447048,1,-90,-22.3022753071214,-15.0134890062557,-73.3139507987245,94.9149974395418,0,0,0,0,0,0
8,7,133.249895735761,1,-75,-22.3022753071214,-4.82169238388611,-63.7461782346853,81.5122657670329,20.425453764667058,20.88402213872707,19.983917252385456,20.480590750182976,18.318539679961145,16.38164745963007
8,8,190.136903830318,1,-60,-22.3022753071214,4.53171149121549,-53.4901705044779,68.5939098175368,65.57742614006594,66.88671348060595,64.15677241067961,65.4201259062065,59.037078561258504,52.53120745428303
8,9,235.973846193783,1,-45,-22.3022753071214,12.6525811587916,-42.105170218438,56.5202298086723,142.71789264925437,145.56127840874055,140.2369672829396,142.75662875408426,128.64444672338314,115.15395376779688
8,10,268.096846346496,1,-30,-22.3022753071214,19.0556257716648,-29.3022262315426,45.9825849749674,192.54939489526313,196.88223028931768,189.13452527400878,192.559221399921,172.66138187428416,151.6985682878284
8,11,284.639032281937,1,-15,-22.3022753071214,23.2054971484034,-15.1018688014411,38.2869120655744,230.83931346857725,235.01214029719813,226.01882531864615,230.48388523921588,209.52517966183888,183.03145097761046
8,12,284.639032281937,1,0,-22.3022753071214,24.6496246928786,0,35.3503753071214,222.7442870101692,227.60944227482156,217.3208825379013,223.0598138286036,200.82322911283586,179.4224034777916
8,13,268.096846346496,1,15,-22.3022753071214,23.2054971484034,15.1018688014411,38.2869120655744,188.68296006030772,192.10000856561035,184.59428278035764,188.900697641695,170.4105884225846,149.78172102857226
